,id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento,tipo_pessoa,score_ranking_bruto,score_recuperacao
96,1191,34.96,João Pedro Siqueira,1973-03-11,52.0,CASADO,Metalúrgico,2840.3,,,,,,,116,esther54@example.net,+55 (084) 4114-6580,"Distrito Guerra, 487, Alves das Pedras - GO",NAO,SIM,857.064.129-01,pf,8.068990346358595,0.8690650528514027
97,1192,40.16,Brayan Moura,1979-11-25,45.0,DIVORCIADO,Contramestre em transporte marítimo,8080.22,,,,,,,203,pastorfelipe@example.com,+55 81 4371 4128,"Lago Davi Miguel Moreira, 3, Duarte de Ribeiro - ES",SIM,SIM,364.759.018-57,pf,1.9689497745576996,0.5947439581884186
98,1193,284.27,Bárbara Montenegro,1948-03-10,77.0,SOLTEIRO,Lavador,1396.0,,,,,,,1668,ana-ceciliavargas@example.net,(011) 6752-5741,"Recanto Siqueira, Barbosa - CE",NAO,NAO,587.063.214-53,pf,-0.6673078905034027,0.4332559927994742
99,1194,4879.27,Sr. Arthur Miguel das Neves,2007-08-09,18.0,VIUVO,Meeiro,512.68,,,,,,,207,goncalveslorena@example.org,+55 (081) 5237-5799,"Trevo de Aparecida, 50, da Paz de Aparecida - MT",SIM,SIM,572.491.380-14,pf,-9.851470505162625,0.07305554169252322
100,1195,22.09,Mirella Oliveira,1975-07-26,50.0,DIVORCIADO,Cortador de cana-de-açucar,20985.68,,,,,,,683,portojoao@example.org,(041) 6404-9042,"Largo Maria Alice Nogueira, 7, Sá - MG",NAO,NAO,829.410.563-51,pf,4.860524376319632,0.7500663789165037
101,1196,114.79,Mathias Montenegro,1951-11-22,73.0,DIVORCIADO,Trilheiro ou músico de cinema,7099.42,,,,,,,888,icastro@example.com,+55 (081) 0604 5539,"Núcleo Caio Alves, 21, Machado da Mata - RJ",NAO,SIM,892.367.401-03,pf,3.350165485815725,0.6737762510786334
102,1199,143.72,Arthur Gabriel Lima,1960-10-01,64.0,DIVORCIADO,Radiooperador de vôo,5620.91,,,,,,,726,maria-fernandabrito@example.org,+55 71 9162 8937,"Esplanada de das Neves, 8, Vasconcelos - RN",NAO,SIM,328.456.107-26,pf,4.031273739427693,0.7096769905844293
103,1202,52.55,Sr. Benjamin Ribeiro,1989-01-31,36.0,VIUVO,Engenheiro de alimentos,1711.08,,,,,,,325,camargopedro-henrique@example.net,61 6283-6814,"Parque Ana Vitória Macedo, 9, Fernandes de Minas - SP",NAO,SIM,081.639.457-10,pf,6.293423664959641,0.8105296155630253
104,1203,45.95,Henry Gabriel Souza,1979-04-30,46.0,VIUVO,Atleta de nado sincronizado,2446.98,,,,,,,426,emanuel22@example.com,+55 (031) 2472-1126,"Vila de Freitas, 94, Novaes - RR",NAO,SIM,875.321.906-68,pf,5.720667530868781,0.7878074299130577
105,1205,50.15,Caio Fogaça,1944-10-05,80.0,VIUVO,Profissional de relacionamento com investidores RI,1012.09,,,,,,,552,joaofernandes@example.net,+55 (081) 5166-1884,"Trevo Vasconcelos, 26, Macedo - DF",SIM,NAO,498.052.136-33,pf,-0.10717043869623866,0.4675444380333881
106,1208,494.04,Diogo das Neves,1954-07-16,71.0,CASADO,Ginecologista,3511.36,,,,,,,1521,bernardo33@example.org,0900 764 8522,"Parque Rezende, 9, Moraes da Prata - PB",SIM,SIM,635.029.847-00,pf,-2.5831994224950185,0.3224453574874613
107,1210,307.81,Hadassa Cirino,1980-08-04,45.0,VIUVO,Perito judicial,2873.3,,,,,,,710,castrojoao-felipe@example.com,81 3083 9298,"Rodovia Almeida, 253, Sá - SC",SIM,SIM,486.927.503-10,pf,-0.33021990348994956,0.45383539196029243
108,1212,18.91,Juliana Cirino,1959-07-06,66.0,SOLTEIRO,Coordenador,3775.25,,,,,,,963,piresbenjamim@example.org,81 4672-8456,"Colônia Eloá Machado, 53, Sales - RO",NAO,NAO,958.372.064-00,pf,2.5499988772235223,0.6288669820728435
109,1214,3.83,Erick Campos,1981-06-21,44.0,SOLTEIRO,Lamboteiro,6396.52,,,,,,,1668,leticia42@example.com,(041) 7855-0261,"Pátio de Fogaça, 6, Camargo de Minas - SC",NAO,NAO,156.948.703-01,pf,0.95012018866106,0.5328428747944006
110,1215,124.97,Helena Camargo,1962-07-25,63.0,DIVORCIADO,Engenheiro de transportes,4795.74,,,,,,,1675,thalescardoso@example.net,+55 41 2182 7580,"Campo da Mata, 736, Souza - DF",NAO,SIM,048.137.269-50,pf,1.1011743305441135,0.5421325059686491
111,1216,1701.5,Dr. Isaac Marques,1956-03-29,69.0,DIVORCIADO,Policial civil,2607.12,,,,,,,1624,lorena03@example.org,+55 (011) 9455 1368,"Passarela Calebe da Rocha, 2, da Cruz do Oeste - AC",NAO,SIM,518.796.423-28,pf,-2.9835894692671268,0.3011957897306395
112,1219,122.29,Augusto Silveira,1961-11-13,63.0,DIVORCIADO,Coloproctologista,3650.09,,,,,,,67,luiz-otaviopastor@example.com,+55 (071) 6030 9476,"Campo de Peixoto, 191, Rocha - TO",SIM,NAO,306.457.819-75,pf,1.7009731798729626,0.5786701166000848
113,1224,1690.91,Srta. Lavínia Rocha,1960-11-05,64.0,DIVORCIADO,Químico,2056.09,,,,,,,281,diassophie@example.com,84 5963-1603,"Largo Rocha, 7, Pastor - CE",NAO,SIM,508.126.374-53,pf,1.4323779084810528,0.5623901248076048
114,1225,537.15,Kaique Moraes,1967-04-15,58.0,SOLTEIRO,Timoneiro,1662.73,,,,,,,1565,antonynascimento@example.net,81 4603-5927,"Viaduto Daniel Moreira, 1, Vasconcelos - MG",NAO,NAO,902.843.561-15,pf,-0.4832831515835778,0.44446690675081973
115,1226,458.9,Maysa Cunha,2004-05-28,21.0,SOLTEIRO,Ambulante,3272.31,,,,,,,1053,asafe48@example.com,(081) 9986-6476,"Lagoa de Andrade, Vieira da Praia - RJ",NAO,NAO,493.821.065-70,pf,2.3399249321101805,0.6166583378761537
116,1227,155.14,Ryan Sá,2002-08-11,23.0,SOLTEIRO,Tabelião,1080.87,,,,,,,1482,antony49@example.org,0300-991-5785,"Colônia Teixeira, 7, Moreira - RS",SIM,NAO,972.084.351-97,pf,-2.785847019573666,0.31159135575590274
117,1229,278.29,Bruna das Neves,1977-02-11,48.0,SOLTEIRO,Administrador público,1012.81,,,,,,,658,costelabryan@example.net,71 6156-8388,"Morro de Camargo, 55, Moraes - CE",NAO,SIM,104.298.567-76,pf,3.32996149798022,0.6726766587091452
118,1231,150.83,Maria Alice Novais,1987-01-19,38.0,CASADO,Profissional de educação física,2734.33,,,,,,,983,thiago28@example.net,+55 81 2365-6296,"Vereda de Barros, 942, Teixeira Alegre - PB",SIM,SIM,529.301.764-07,pf,0.9007996523691641,0.5298044711057714
119,1233,1019.81,Kaique Novaes,2005-01-20,20.0,SOLTEIRO,Numerólogo,15762.93,,,,,,,400,cecilia83@example.net,+55 (021) 6327 4063,"Chácara de Macedo, 30, Gonçalves - SC",NAO,SIM,534.690.281-33,pf,2.98195512617163,0.6534461796502002
120,1234,496.69,Henrique Albuquerque,2005-10-15,19.0,SOLTEIRO,Projetista mecânico,2273.53,,,,,,,1211,luanamoreira@example.com,(081) 8138-6462,"Largo Silveira, 48, da Mota - GO",NAO,NAO,215.497.386-82,pf,1.7955986280764504,0.584366894093247
121,1237,101.86,Thomas Carvalho,1990-12-12,34.0,VIUVO,Barman,1977.56,,,,,,,562,hadassaguerra@example.org,11 3402-2096,"Travessa Rezende, 91, Correia de Teixeira - RJ",NAO,SIM,317.295.064-61,pf,5.469043829396116,0.7772149599853305
122,1239,116.65,Luiza Cassiano,1994-01-20,31.0,SOLTEIRO,Engenheiro florestal,3904.83,,,,,,,935,daniellima@example.com,(021) 6963-3220,"Recanto Vasconcelos, 71, Barbosa - BA",NAO,SIM,259.613.478-00,pf,3.330352546306975,0.6726979593845355
123,1240,37.29,Apollo Carvalho,1984-10-27,40.0,SOLTEIRO,Editor de mesa de corte,1936.44,,,,,,,647,uvasconcelos@example.org,(041) 0472-3329,"Jardim Nina Carvalho, Viana de Alves - PB",SIM,NAO,042.369.178-31,pf,-0.2948674038909411,0.45600410214044246
124,1242,200.01,Emanuella Aragão,1964-07-10,61.0,DIVORCIADO,Juiz de direito,3113.92,,,,,,,620,ylopes@example.org,(021) 4938-2249,"Trecho Siqueira, 6, Duarte Verde - AP",SIM,SIM,189.743.265-82,pf,-0.19784317910448612,0.46196441998231635
125,1243,330.22,Sr. Yago Andrade,1963-12-04,61.0,VIUVO,Webdesigner,4345.73,,,,,,,1775,rda-rosa@example.org,+55 71 2080 4391,"Residencial Rebeca Câmara, 295, Cunha - RS",SIM,SIM,237.108.694-04,pf,-4.19329243273372,0.24215850627750285
126,1248,52.09,Miguel Rios,1957-11-29,67.0,SOLTEIRO,Harpista,1664.25,,,,,,,107,pimentasophie@example.org,(081) 2024-6776,"Condomínio Santos, 59, Santos - TO",SIM,SIM,692.174.035-80,pf,0.648165044311428,0.5142110299212314
127,1249,87.61,Srta. Sabrina Nogueira,1975-07-10,50.0,VIUVO,Governador,10404.5,,,,,,,1881,luanviana@example.net,0300-460-1121,"Feira Igor Almeida, 8, Caldeira - RR",SIM,NAO,465.237.198-55,pf,-3.603522288436493,0.26993016163738165
128,1252,49.64,Vinicius Azevedo,1965-07-09,60.0,SOLTEIRO,Senador,9958.18,,,,,,,1379,felipemarques@example.org,+55 31 0016 1255,"Núcleo Machado, Moreira - MT",NAO,NAO,836.512.907-86,pf,1.3148126375467994,0.5552196348599198
129,1254,194.08,Dr. Lucca das Neves,1950-11-05,74.0,CASADO,Gastrônomo,3657.51,,,,,,,735,jda-paz@example.org,0900-468-1766,"Ladeira de Cardoso, 96, Pereira Alegre - RN",NAO,SIM,027.685.319-95,pf,5.1023338431050265,0.7611124611781729
130,1255,490.51,Milena Sá,1989-05-26,36.0,SOLTEIRO,Esteticista,4792.52,,,,,,,1007,psilveira@example.org,(061) 4696 5280,"Campo de Pires, 3, Pacheco - RR",NAO,SIM,917.832.450-50,pf,1.9987727065891896,0.5965209740185621
131,1266,236.74,Sra. Lara Castro,1985-04-10,40.0,SOLTEIRO,Escultor,3130.03,,,,,,,1033,yasminpacheco@example.com,0900 292 4682,"Avenida Vinicius Castro, 36, Araújo - GO",NAO,SIM,587.396.201-40,pf,2.4658794654888325,0.6239970599951797
132,1267,71.53,Daniel Ferreira,1973-12-14,51.0,DIVORCIADO,Modelista,1490.96,,,,,,,1872,wgoncalves@example.org,+55 (011) 8047-4007,"Feira de Cardoso, 86, Pastor - PB",SIM,NAO,168.427.059-67,pf,-3.5603558672766864,0.27203982390083065
133,1268,659.48,Luiz Henrique Rodrigues,1969-09-22,55.0,SOLTEIRO,Operador de vídeo,2910.55,,,,,,,320,ian91@example.net,(051) 2456 4555,"Esplanada de Pastor, 90, Novaes - CE",SIM,NAO,289.645.307-56,pf,-1.2760501371150854,0.3967136229868602
134,1269,176.5,Asafe Nogueira,1985-05-27,40.0,VIUVO,Técnico em desporto,7359.38,,,,,,,606,larissaferreira@example.net,+55 (041) 3699 7588,"Campo da Conceição, 8, Gonçalves - RJ",SIM,NAO,405.267.931-80,pf,0.47433692508141867,0.503463851469436
135,1270,18.62,Gustavo Henrique Souza,1968-05-15,57.0,SOLTEIRO,Secretária,3715.79,,,,,,,1280,lsouza@example.org,+55 41 9522 4117,"Viaduto de Garcia, Viana - AM",SIM,SIM,394.560.217-34,pf,-2.7102809836490627,0.3156154199507657
136,1272,627.94,Isadora Campos,1991-11-17,33.0,CASADO,Fiscal,5643.99,,,,,,,945,qbarros@example.org,21 4485-9898,"Sítio Calebe Monteiro, 277, Borges das Flores - DF",SIM,SIM,358.471.209-23,pf,-0.0799100558115049,0.4692237001878093
137,1275,229.37,Bento Nogueira,2006-12-15,18.0,VIUVO,Gerente de riscos em seguros,3440.88,,,,,,,602,maria61@example.net,(021) 8873-4051,"Viela de Vargas, 8, Macedo - PA",NAO,SIM,567.184.239-55,pf,5.443964425472299,0.7761387984375405
138,1276,77.37,Sra. Emanuella Martins,1946-03-19,79.0,CASADO,Obstetra,129.17,,,,,,,1210,eloah87@example.com,+55 (071) 4292-5708,"Fazenda Aparecida, 73, da Costa do Campo - RJ",SIM,SIM,950.384.127-50,pf,-0.7347092828617394,0.42916626762862736
139,1277,156.63,Lívia Barbosa,1955-04-01,70.0,SOLTEIRO,Jogador de hóquei,3645.91,,,,,,,1488,salesnicolas@example.com,(031) 4241 8695,"Alameda Fernando da Luz, 4, das Neves do Galho - AP",NAO,SIM,269.037.548-65,pf,0.4224417256636306,0.5002542836144037
140,1278,150.84,Kevin Mendes,2003-05-01,22.0,CASADO,Apontador de mão-de-obra,9580.73,,,,,,,1963,trios@example.net,81 0777-5872,"Rodovia Campos, 379, Cunha da Serra - PE",NAO,SIM,189.607.324-78,pf,2.7288670820399528,0.6391345700258997
141,1281,99.78,João Pedro Ribeiro,1984-05-04,41.0,VIUVO,Subprefeito,7712.66,,,,,,,81,moreirajuliana@example.com,(041) 6970-1337,"Lago Yasmin Pimenta, 8, Nascimento - AC",SIM,NAO,379.254.108-41,pf,2.308877783786534,0.6148410388694121
142,1282,1134.33,Maria Luísa Camargo,2005-11-18,19.0,DIVORCIADO,Ferroviário,2694.7,,,,,,,317,yrocha@example.net,(061) 2502 6485,"Vila Cavalcante, 91, Cunha - MA",SIM,NAO,536.498.071-57,pf,-0.524857137594281,0.44192882219728175
143,1284,172.91,Enrico Azevedo,1968-11-26,56.0,VIUVO,Promotor público/de justiça,4242.3,,,,,,,1653,xmachado@example.net,0900 464 3575,"Esplanada de Cardoso, 821, Rocha - PR",SIM,SIM,172.846.095-67,pf,-3.2643679220450594,0.28678039566012264
144,1285,4223.18,Sra. Alexia Vieira,1970-05-21,55.0,VIUVO,Técnico tributarista,4924.6,,,,,,,543,yasminrodrigues@example.net,21 7092 7798,"Estação Aragão, 8, Pimenta do Sul - AP",SIM,SIM,925.714.630-80,pf,-10.214799704805161,0.06719742552230472
145,1286,113.16,Sra. Ana Lívia da Rosa,1944-09-06,81.0,SOLTEIRO,Hematologista,3888.69,,,,,,,1112,marquesgiovanna@example.com,+55 (031) 9935-3080,"Via Henry Garcia, 69, Dias - ES",NAO,NAO,895.176.304-84,pf,1.428961659015462,0.562182114855117
146,1287,1121.72,Dr. Anthony Gabriel Montenegro,2004-10-16,20.0,VIUVO,Operador de vídeo,4966.06,,,,,,,1261,blima@example.org,84 3045-3241,"Parque de Cassiano, 3, da Luz de Nunes - MS",NAO,SIM,170.269.485-20,pf,0.9909790442232231,0.5353581606624404
147,1288,83.53,Emanuel Sá,1982-03-13,43.0,DIVORCIADO,Torneiro mecânico,1251.66,,,,,,,1134,ana-lauralopes@example.org,0500-753-7385,"Lago de Vasconcelos, 41, Rezende - PR",SIM,NAO,679.048.152-49,pf,-1.038077341254549,0.4108858312898291
148,1291,22.46,Isabelly Rocha,2003-10-30,21.0,DIVORCIADO,Supervisor,1049.63,,,,,,,1670,alexandresa@example.org,+55 31 5881-1609,"Viela de Borges, 2, Sá - PB",SIM,NAO,195.230.478-41,pf,-1.9835533002889072,0.35566982468286323
149,1292,375.22,Ravy Nunes,1979-09-23,45.0,DIVORCIADO,Editor,4569.9,,,,,,,1347,jadeda-costa@example.net,81 4673 6764,"Parque de Dias, 99, Ferreira de das Neves - PR",NAO,SIM,483.712.659-64,pf,1.9776355820627103,0.595261765318461
150,1293,64.65,Lavínia Camargo,1996-08-29,29.0,DIVORCIADO,Intérprete e tradutor de língua de sinais,1668.27,,,,,,,160,gomesisaque@example.net,0500 905 7505,"Loteamento Maria Liz Sá, 58, Sousa de Viana - AC",SIM,NAO,475.068.239-00,pf,2.473641404352744,0.6244474900245268
151,1296,1745.04,Ana Cecília Borges,1946-08-19,79.0,DIVORCIADO,Lutador de taekwondo,2605.7,,,,,,,1893,josepeixoto@example.org,21 3298 1948,"Via de Sousa, 26, Fernandes - MT",NAO,NAO,032.471.986-87,pf,-4.2183325234457545,0.24102347885019376
152,1298,581.41,Sr. João Guilherme Sales,1960-07-12,65.0,CASADO,Fundidor,794.02,,,,,,,1836,lorenzo65@example.net,+55 84 3949 4977,"Vila de Câmara, 4, Abreu - GO",SIM,SIM,548.932.167-91,pf,-3.645235611771758,0.2679013405881917
153,1301,141.49,Bento Mendes,1968-05-19,57.0,CASADO,Eletricista de automóveis,5612.27,,,,,,,254,gmonteiro@example.org,+55 41 9341-8822,"Alameda Novaes, Azevedo Verde - CE",NAO,SIM,291.386.075-30,pf,7.220946209228044,0.8432904629788084
154,1302,171.18,Nina Pinto,1949-03-26,76.0,CASADO,Profissional de cinema,6526.62,,,,,,,1435,emanuelly37@example.com,(084) 0133-0250,"Largo de Monteiro, 7, Martins - PA",NAO,SIM,186.453.709-48,pf,2.89062804931733,0.6483121701044491
155,1303,3572.07,Ester Moraes,2004-02-17,21.0,VIUVO,Técnico em desporto,770.63,,,,,,,191,diastheo@example.com,+55 41 2424 4656,"Lagoa Lima, 69, Teixeira do Sul - RR",NAO,SIM,573.869.402-38,pf,-1.9952274806536847,0.3550082369287354
156,1307,27.58,Srta. Brenda da Luz,1976-12-20,48.0,SOLTEIRO,Tecnólogo em geoprocessamento,3516.92,,,,,,,833,cauaborges@example.com,0900-016-2714,"Rua Gustavo Costa, 3, Brito do Campo - AL",SIM,NAO,983.072.541-32,pf,-1.0747848479359374,0.408689448227943
157,1308,67.33,Nicole Rezende,2006-11-01,18.0,DIVORCIADO,Faturista,11195.17,,,,,,,1086,maria-laura60@example.com,+55 61 3350 1138,"Lagoa da Costa, 7, Cassiano Grande - MG",NAO,NAO,470.163.592-80,pf,4.330836592319036,0.7247058039187739
158,1311,756.28,Laura Ferreira,1944-10-06,80.0,CASADO,Biomédico,2945.68,,,,,,,1801,igor18@example.net,+55 71 4793-3722,"Alameda Pietra Moraes, Sales - AP",SIM,NAO,890.432.756-38,pf,-4.392370169379201,0.2332353047122472
159,1312,65.88,Luiz Felipe Moreira,1969-11-20,55.0,VIUVO,DJ,5663.8,,,,,,,296,sophia82@example.org,(051) 7599-8225,"Ladeira Marques, 33, Caldeira do Norte - SE",SIM,NAO,381.052.469-70,pf,1.33779992868793,0.5566235716458214
160,1313,151.1,Letícia Silva,1996-02-03,29.0,SOLTEIRO,Cortador de cana-de-açucar,3931.97,,,,,,,1635,nunesjuliana@example.org,+55 (061) 5963-7495,"Ladeira da Rocha, 12, Moraes de Jesus - RS",SIM,NAO,591.473.268-91,pf,-3.421942619940678,0.27887367048173134
161,1314,2547.81,Ana Beatriz Araújo,1972-06-20,53.0,CASADO,Mestre-de-obras,2644.6,,,,,,,1605,duarteallana@example.org,71 8249 0835,"Vereda Freitas, 31, Teixeira - PE",SIM,NAO,029.567.348-65,pf,-7.683996603033599,0.11873581663606811
162,1315,104.21,Amanda Sousa,1977-06-22,48.0,DIVORCIADO,Tradutor,2867.83,,,,,,,267,fjesus@example.net,(051) 4547-7120,"Viela Sampaio, 40, Ribeiro Paulista - RS",SIM,SIM,716.032.485-44,pf,1.5193246591355636,0.5676765958823342
163,1316,74.83,Lorena Duarte,1991-04-12,34.0,SOLTEIRO,Fonoaudiólogo,1114.71,,,,,,,1095,gaelbarros@example.com,+55 61 6961 3879,"Morro Macedo, 88, Oliveira - AP",SIM,NAO,195.382.704-79,pf,-1.6490466488661688,0.3748527482693591
164,1317,95.19,Benjamim Costa,1946-11-10,78.0,DIVORCIADO,Polidor de produção,847.79,,,,,,,1196,gmartins@example.com,(071) 5606 1581,"Campo de Cunha, 6, Machado das Flores - PI",SIM,SIM,594.218.630-89,pf,-2.2095379414773086,0.3429635335943363
165,1319,14.1,Maria Alice Pimenta,1958-04-27,67.0,SOLTEIRO,Imunologista,1846.16,,,,,,,1376,luiz-felipe58@example.com,+55 11 6746 7010,"Travessa Gael Henrique Nascimento, 74, Ferreira de Rodrigues - SE",SIM,SIM,843.250.697-47,pf,-3.27258977158481,0.2863645418737376
166,1321,789.74,Ana Lívia Pimenta,1983-09-18,41.0,VIUVO,Profissional de relações públicas,1177.57,,,,,,,422,da-rochalarissa@example.org,+55 81 0439-3320,"Avenida de Oliveira, 89, Rodrigues - AP",NAO,NAO,183.205.479-97,pf,3.9413861856358383,0.7050739972536579
167,1326,77.29,Enzo da Costa,1963-01-31,62.0,DIVORCIADO,Auxiliar administrativo,3275.67,,,,,,,1700,alexia10@example.net,21 7119-5079,"Setor Carlos Eduardo Monteiro, 42, Gomes - RR",SIM,SIM,801.456.329-89,pf,-3.32748447975627,0.28359729336337847
168,1327,66.5,Yuri Fogaça,1981-01-04,44.0,VIUVO,Delegado,3652.36,,,,,,,1667,joao-miguel97@example.org,+55 41 8533-2559,"Estação Miguel Rocha, 31, Cunha do Galho - RN",SIM,NAO,370.948.215-14,pf,-2.7090715463418045,0.3156800526971533
169,1331,250.34,Sra. Laís Dias,1969-06-08,56.0,SOLTEIRO,Técnico em radiologia,2954.22,,,,,,,1833,larissada-mata@example.net,0300-525-7756,"Conjunto de Montenegro, 5, da Mata do Norte - MA",NAO,NAO,341.097.865-84,pf,-0.5350613291886841,0.4413063162635158
170,1333,86.21,Arthur Miguel Sousa,1982-11-30,42.0,SOLTEIRO,Repositor,3016.24,,,,,,,565,ribeiroaurora@example.com,+55 (081) 3640-5645,"Loteamento Novais, 4, Guerra de Mendes - SP",SIM,NAO,829.104.356-60,pf,-0.21588748567649496,0.4608550609337184
171,1335,3056.86,Paulo Jesus,1953-05-04,72.0,VIUVO,Carteiro,18729.32,,,,,,,178,antoniocavalcanti@example.com,(084) 8763 0446,"Vila Jesus, 72, da Rosa da Praia - AM",NAO,SIM,087.493.612-87,pf,-1.9961362628222306,0.35495675852166547
172,1336,3663.65,Dr. Carlos Eduardo Pereira,2006-05-11,19.0,CASADO,Office-boy,1552.59,,,,,,,1650,hsiqueira@example.net,+55 11 9984-3583,"Aeroporto Alícia Pacheco, 21, Brito do Galho - AL",SIM,SIM,501.489.637-57,pf,-9.79943306608959,0.07393213316726271
173,1340,74.21,Gael Porto,1965-08-26,60.0,VIUVO,Manobrista,3140.71,,,,,,,1157,castrolarissa@example.com,+55 81 9595-2943,"Rua Fernandes, 68, Cassiano - BA",SIM,SIM,597.041.386-01,pf,-1.5457226200723593,0.38086170419020504
174,1344,70.67,Davi da Rosa,1984-11-05,40.0,DIVORCIADO,Petroleiro,751.61,,,,,,,1671,qpastor@example.com,(061) 8619-9390,"Via de Andrade, 17, Andrade das Flores - AC",NAO,SIM,328.496.157-73,pf,1.8754435121951318,0.5891564191199444
175,1345,354.52,Yuri Cirino,1945-10-09,79.0,VIUVO,Prensista,5091.0,,,,,,,1763,jose-miguel45@example.org,0800-272-1713,"Viaduto Alice Duarte, 83, Rocha - RJ",SIM,SIM,759.682.431-55,pf,-4.704181723299172,0.2197245928123585
176,1347,55.58,Théo Albuquerque,1981-02-03,44.0,DIVORCIADO,Turismólogo,5932.71,,,,,,,1654,tcampos@example.org,(031) 7820 7268,"Distrito de Mendes, 34, Fogaça - MT",SIM,SIM,678.943.102-04,pf,-2.639607557998308,0.3194041413834212
177,1348,164.16,Maria Alice Borges,1968-04-18,57.0,SOLTEIRO,Engenheiro ambiental,1664.17,,,,,,,1739,eloah77@example.net,+55 21 2889 7255,"Loteamento Lopes, 39, Aparecida dos Dourados - AM",SIM,NAO,432.065.789-65,pf,-4.541075197059411,0.22672083490960204
178,1349,3688.98,Maria Alice Porto,1967-10-25,57.0,SOLTEIRO,Diretor de cinema,7137.24,,,,,,,809,leticiacassiano@example.org,0900 292 1668,"Avenida Thiago Montenegro, 19, Casa Grande - PB",SIM,NAO,354.960.782-29,pf,-10.727318197206602,0.059672779046268894
179,1351,67.45,Rael Araújo,1959-12-29,65.0,CASADO,Ilustrador,5937.14,,,,,,,961,lorenzomendonca@example.net,(081) 9109-0836,"Favela de Guerra, 526, Câmara de Nogueira - GO",NAO,NAO,954.713.286-55,pf,4.957577643420854,0.7545404294748757
180,1353,87.15,Thomas da Cunha,1994-08-29,31.0,CASADO,Aviador,5231.84,,,,,,,322,agatha33@example.org,+55 11 0865 6205,"Vereda de da Conceição, Abreu - AM",SIM,SIM,523.674.809-74,pf,3.3482709930996766,0.6736732251728209
181,1356,6.3,Sophia Martins,1946-01-07,79.0,VIUVO,Técnico em taquigrafia,2000.42,,,,,,,1548,araujoana-clara@example.com,+55 31 7935 5234,"Pátio de Teixeira, Duarte - DF",SIM,NAO,980.126.745-30,pf,-3.1211017186530103,0.2940842487830429
182,1358,228.33,Luiz Miguel Gomes,2002-01-09,23.0,VIUVO,Gerente de inovações ou novos negócios,6574.29,,,,,,,1657,mcirino@example.com,61 7000 5647,"Parque Maya Gonçalves, 9, Barros da Serra - SC",NAO,NAO,576.438.021-90,pf,1.9702801197262878,0.594823280834163
183,1359,561.49,Dra. Maria Sophia Peixoto,2003-05-11,22.0,VIUVO,Diarista,14154.56,,,,,,,1936,jose-pedrolima@example.com,(084) 8289-2596,"Esplanada Diogo Rios, 34, Pinto - SC",SIM,SIM,480.756.321-17,pf,-4.249487962776003,0.23961632928681176
184,1362,231.83,Vinicius Pastor,1947-04-27,78.0,SOLTEIRO,Lapidário,6356.79,,,,,,,747,alana25@example.net,+55 81 4166 8254,"Residencial de Azevedo, 55, Castro - RJ",NAO,NAO,172.584.930-50,pf,2.3585416159203776,0.617746480370629
185,1363,107.21,Kevin Casa Grande,1960-08-16,65.0,SOLTEIRO,Microfonista,5477.54,,,,,,,1161,daniel59@example.com,(071) 6631 6874,"Largo de Sales, 66, da Cruz - MT",NAO,NAO,691.285.307-21,pf,1.7211317865407112,0.5798855451609712
186,1368,183.13,Josué Aparecida,1965-09-29,59.0,VIUVO,Nefrologista,2284.81,,,,,,,1196,prezende@example.com,+55 31 8168 2046,"Chácara de Caldeira, 281, Ribeiro do Galho - RS",NAO,SIM,562.893.740-10,pf,2.5755747529793607,0.6303425198928457
187,1369,231.17,Davi Lucca Nunes,2000-08-19,25.0,SOLTEIRO,Entalhador,472.65,,,,,,,871,diego45@example.net,(011) 3601 3930,"Via de Jesus, 71, Araújo - DF",NAO,SIM,608.475.231-44,pf,3.398347325722158,0.6763908057354939
188,1372,256.66,Gabrielly Montenegro,1982-04-06,43.0,VIUVO,Jogador de boliche,1046.7,,,,,,,1241,qcirino@example.org,71 3797 7840,"Conjunto Azevedo, Oliveira - AL",NAO,SIM,465.318.270-17,pf,2.6745051381807134,0.6360269616870176
