id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento
1104,1243.24,,,,,,,Rios da Paz - EI,3018336.2,146.67847,317.0,SERVICOS,"Sra. Lavínia Guerra, Sra. Maria Laura Sampaio, Cauã Vargas, Kevin Alves",315,levipereira@example.net,+55 84 5551 4562,"Recanto Sá, 11, Abreu de da Rocha - PE",SIM,NAO,01.726.394/0001-22
1105,732.61,,,,,,,Casa Grande,1744254.36,36.97329,378.0,TECNOLOGIA,"Isabella Barros, Cecilia Câmara, Sr. Dom da Rosa, Anna Liz Vieira",169,vda-paz@example.net,+55 84 2982-7135,"Morro Marques, 39, Abreu - SP",NAO,NAO,56.019.874/0001-45
1106,132.54,,,,,,,Porto,3473295.44,302.93579,19.0,VAREJO,"Lorenzo Farias, Maria Julia Farias, Miguel das Neves",1137,aragaojose@example.com,31 9723 4417,"Núcleo de Abreu, 11, das Neves - GO",SIM,SIM,46.807.253/0001-72
1107,121.99,Dante Melo,1978-04-05,47.0,DIVORCIADO,Atleta de nado sincronizado,1386.59,,,,,,,194,agathaleao@example.net,+55 71 4305-8641,"Pátio Francisco Barros, 876, Dias - MS",SIM,SIM,450.231.879-50
1108,179.21,Otto Fonseca,1947-03-18,78.0,CASADO,Astronauta,16057.77,,,,,,,728,diogo62@example.org,71 4911 9724,"Chácara de Borges, 13, Moraes - CE",NAO,NAO,709.826.534-92
1109,72.79,,,,,,,Macedo S/A,3899259.24,54.59247,215.0,AGRONEGOCIO,"Dra. Evelyn Andrade, Pedro Aparecida",779,vcaldeira@example.com,+55 (061) 6331-9495,"Colônia Macedo, 653, Borges - PA",SIM,SIM,97.215.368/0001-09
1110,141.58,Caio da Luz,1950-09-02,75.0,SOLTEIRO,Endocrinologista,9225.93,,,,,,,1686,lsales@example.com,61 8075-0359,"Alameda Ana Laura Gonçalves, 64, Nascimento - PE",SIM,SIM,675.940.128-01
1111,834.46,Danilo Teixeira,1947-08-15,78.0,SOLTEIRO,Bancário,4437.5,,,,,,,480,matteomachado@example.com,+55 81 9871-5868,"Distrito de Monteiro, 84, Nascimento Alegre - MT",NAO,NAO,062.798.134-87
1112,59.19,Mariane Pimenta,1980-03-08,45.0,DIVORCIADO,Engenheiro de computação,3030.97,,,,,,,925,camposcaroline@example.org,+55 (051) 8281-7573,"Rua Daniel Pacheco, Moreira de Vieira - PA",SIM,NAO,389.427.150-79
1113,57.99,,,,,,,Borges,1225920.9,143.93443,16.0,INDUSTRIA,"Olivia Nogueira, Anna Liz Martins, Maria Cecília Pastor, Sra. Agatha Vieira",264,maria-alicefernandes@example.org,+55 (071) 0126 5056,"Lagoa Anthony Gabriel Gonçalves, 59, da Conceição das Pedras - MS",SIM,NAO,53.896.401/0001-38
1114,1244.85,Ana Júlia Leão,1977-06-27,48.0,SOLTEIRO,Acupunturista,7778.88,,,,,,,388,correialuisa@example.com,(021) 3801-0484,"Distrito de Ribeiro, 30, Silveira - PE",SIM,NAO,098.154.236-06
1115,188.71,Ana Carolina Cirino,1995-03-18,30.0,CASADO,Cobrador de pedágio,2292.57,,,,,,,465,nalves@example.net,+55 (021) 4689 8262,"Lago de Cavalcante, 36, Dias - CE",NAO,NAO,527.368.019-03
1116,34.81,,,,,,,Jesus Silveira - EI,2170097.45,351.16352,149.0,VAREJO,"Brayan Montenegro, Dra. Ana Liz Oliveira, Gustavo Montenegro, Melissa Vasconcelos",1750,natalia27@example.org,+55 (051) 3028 9449,"Rua da Luz, Garcia da Serra - PB",NAO,NAO,02.835.697/0001-46
1117,143.16,Brenda Rezende,2004-06-13,21.0,SOLTEIRO,Homeopata,2930.12,,,,,,,71,xcardoso@example.net,+55 (031) 1450 2886,"Trecho Lorena Correia, 71, Campos - RO",NAO,SIM,154.768.029-67
1118,200.05,,,,,,,Leão Ltda.,4772272.64,37.62264,380.0,SERVICOS,"Mariane da Rocha, Ana Lívia Souza",1489,levi57@example.net,0500-361-2873,"Sítio de Castro, Cunha - PA",NAO,SIM,21.680.375/0001-10
1119,61.48,Maria Isis Farias,1998-09-20,26.0,SOLTEIRO,Ventríloquo,1687.38,,,,,,,731,maria-isismendonca@example.net,(051) 0332-4314,"Passarela Araújo, 7, Cavalcanti dos Dourados - CE",SIM,SIM,675.934.802-83
1120,96.01,,,,,,,Andrade S/A,3791284.73,1364.14603,64.0,AGRONEGOCIO,"Samuel Castro, Agatha Castro",1620,ana-luiza74@example.org,61 2163 6132,"Campo Guerra, 16, da Conceição - SP",NAO,NAO,65.182.974/0001-89
1121,140.39,,,,,,,Sampaio Machado S/A,1867521.05,41.60298,185.0,AGRONEGOCIO,"Aurora Mendes, Amanda Sá, Davi Castro",924,cnascimento@example.com,+55 (051) 1026-1218,"Morro Siqueira, 74, Moura do Galho - RO",NAO,SIM,03.529.846/0001-01
1122,51.27,,,,,,,Rodrigues,2732826.41,44.40619,139.0,INDUSTRIA,"João Felipe Farias, Benicio Guerra, Aurora Souza, Caleb Souza",1020,rodrigo07@example.net,+55 (051) 9123 0021,"Lago de da Rocha, 47, Santos - BA",NAO,NAO,17.690.352/0001-19
1123,527.02,,,,,,,Pires,3559082.59,251.9089,206.0,SERVICOS,"Srta. Ana Beatriz Jesus, Paulo Barbosa",801,machadotheo@example.org,+55 61 1422-7979,"Núcleo Ana Cavalcanti, 83, Novais Paulista - AL",NAO,NAO,92.073.861/0001-18
1124,13346.01,Sr. Davi Albuquerque,1982-12-28,42.0,CASADO,Projetista mecânico,2665.82,,,,,,,1457,pnunes@example.com,(011) 9004 8774,"Lago Maria Julia Viana, 1, Andrade de Minas - DF",SIM,SIM,102.984.763-04
1125,153.34,Antony Vieira,1990-11-08,34.0,CASADO,Engenheiro de alimentos,1188.81,,,,,,,1228,mariamoreira@example.org,(084) 3451 6484,"Esplanada Pires, Leão das Pedras - PR",NAO,NAO,502.764.139-70
1126,253.05,,,,,,,Fernandes,665646.62,360.97146000000004,373.0,VAREJO,"Benicio da Paz, Sarah Camargo, Oliver Viana",1160,nogueirabarbara@example.org,11 0561 1407,"Via Araújo, 790, Borges do Oeste - PB",NAO,NAO,25.471.903/0001-81
1127,41.71,,,,,,,Novais,1447344.57,95.86053,337.0,AGRONEGOCIO,Ana Julia Aragão,1277,joana15@example.com,+55 84 7155 4290,"Colônia Araújo, 78, Carvalho - SE",SIM,SIM,94.067.123/0001-93
1128,77.01,,,,,,,Monteiro da Rocha S.A.,3954366.27,86.19451,280.0,AGRONEGOCIO,"Gabriela Azevedo, Bianca das Neves, Breno Vargas",1708,eduardabrito@example.org,61 3275 5685,"Recanto de Aragão, 86, Camargo do Oeste - DF",SIM,NAO,98.621.450/0001-04
1129,382.6,,,,,,,Casa Grande,378126.81,361.20701,254.0,TECNOLOGIA,Carlos Eduardo Viana,1208,jsilva@example.net,+55 (084) 9690-1642,"Esplanada Macedo, 41, Pinto - ES",SIM,SIM,06.721.935/0001-43
1130,103.34,Stephany Teixeira,1981-04-12,44.0,CASADO,Psicomotricista,3989.03,,,,,,,1895,maria-luisa77@example.net,(051) 9002 9309,"Vila Pinto, 92, Costa - MG",SIM,SIM,912.047.386-96
1131,586.57,Juliana da Mota,2001-06-28,24.0,CASADO,Funileiro,1093.32,,,,,,,804,lucas26@example.net,31 1957 4403,"Quadra de Rios, 70, Cavalcanti de Gomes - AM",NAO,SIM,362.079.154-61
1132,69.14,Dr. Benjamim Aragão,1977-08-31,48.0,VIUVO,Neonatologista,1480.42,,,,,,,1560,maria-fernandaaparecida@example.com,+55 (051) 9193-8002,"Colônia de Freitas, 9, da Rosa do Oeste - PB",SIM,NAO,780.642.519-58
1133,3107.21,Davi Luiz da Paz,1986-10-14,38.0,SOLTEIRO,Continuista,1824.17,,,,,,,1801,rcunha@example.org,(011) 3329 8119,"Loteamento de Aparecida, 5, Lima de das Neves - RS",SIM,SIM,672.158.490-58
1134,292.14,,,,,,,Lima,3219114.77,53.96871,346.0,AGRONEGOCIO,"Otto Sá, Jade Lopes",117,maria-clara80@example.com,+55 (031) 0546-9673,"Sítio Catarina Novais, 4, Peixoto da Praia - RN",NAO,SIM,58.026.713/0001-04
1135,186.0,Heloisa da Costa,1975-05-21,50.0,CASADO,Faturista,5140.09,,,,,,,1714,fsiqueira@example.net,(021) 4002 4164,"Vila Aragão, 21, Montenegro Grande - BA",SIM,SIM,243.018.769-87
1136,350.51,,,,,,,Casa Grande,3796254.36,22.90993,85.0,AGRONEGOCIO,João Guilherme Montenegro,1341,da-cunhaluigi@example.net,11 6702-0588,"Loteamento Lucca Moreira, 1, Araújo de Almeida - AP",NAO,SIM,02.861.457/0001-16
1137,884.96,Bruna Garcia,1975-08-24,50.0,SOLTEIRO,Fisiculturista,2033.63,,,,,,,1022,ucassiano@example.net,+55 61 1695-5236,"Alameda Vitor Castro, 955, Caldeira - MG",SIM,NAO,162.835.904-89
1138,186.22,,,,,,,da Luz Ltda.,4914755.1,53.45961,398.0,TECNOLOGIA,Maria Cecília da Mota,928,da-cruzmiguel@example.net,+55 61 6235-5913,"Trevo Pinto, 39, Rocha - TO",NAO,SIM,27.045.398/0001-39
1139,984.06,Luara Brito,1966-03-21,59.0,VIUVO,Harpista,617.55,,,,,,,543,rbarbosa@example.net,(051) 3049 9157,"Área de Vieira, 27, Borges - PI",SIM,SIM,524.316.790-80
1140,425.08,Leandro Costa,1969-12-06,55.0,VIUVO,Especialista em agronegócios,1256.52,,,,,,,1134,joao-gabriel54@example.net,(021) 7153-5438,"Rodovia Ravi Cassiano, 49, da Luz de Rocha - SP",NAO,SIM,654.812.907-58
1141,478.34,,,,,,,Aragão S/A,1521397.76,22.32939,441.0,TECNOLOGIA,"Lara Cardoso, Léo da Rocha, João Felipe Mendes",1933,yalmeida@example.com,(084) 1323-6518,"Pátio Arthur Gabriel das Neves, 96, Azevedo - DF",NAO,NAO,73.156.489/0001-69
1142,155.7,Lunna Melo,2001-01-16,24.0,VIUVO,Sonoplasta,619.6,,,,,,,1115,hpereira@example.com,+55 (071) 1128 0955,"Morro de Nascimento, 17, Barbosa - AM",NAO,NAO,896.750.123-40
1143,53.95,,,,,,,Sampaio,4331793.77,247.86678,224.0,SERVICOS,"Maria Liz Albuquerque, Emanuel Viana, Zoe Casa Grande, Lorena Alves",1665,ucastro@example.org,0500-135-3036,"Viela de Fonseca, 46, Silveira Grande - GO",SIM,SIM,19.652.047/0001-68
1144,1061.27,Lavínia Mendes,1948-10-10,76.0,CASADO,Delegado,1052.9,,,,,,,71,nvieira@example.net,+55 21 5180-5043,"Estrada de Leão, 968, Freitas de Lima - AM",NAO,SIM,423.108.659-15
1145,165.21,Dr. João Aragão,1977-01-28,48.0,DIVORCIADO,Dentista,1195.4,,,,,,,555,alexia88@example.org,(041) 0615-9239,"Fazenda Emanuel Mendonça, 15, Ramos - PI",SIM,SIM,715.263.094-16
1146,201.56,,,,,,,da Conceição da Conceição - ME,1330999.98,30.868959999999998,473.0,TECNOLOGIA,Olivia Abreu,1506,cavalcantelaura@example.net,84 8209-9799,"Recanto Elisa Vasconcelos, 42, Cirino - MG",SIM,NAO,20.168.743/0001-82
1147,59.57,Gabriela das Neves,1979-11-08,45.0,SOLTEIRO,Reumatologista,836.18,,,,,,,778,maria-alicebarbosa@example.org,81 8351-7332,"Jardim de Vasconcelos, Novais das Pedras - PB",NAO,SIM,670.239.145-52
1148,607.63,Ana Laura Sá,1966-11-29,58.0,CASADO,Leiloeiro,5289.03,,,,,,,1666,jose-pedro01@example.com,+55 61 1475-0245,"Sítio Gael Rocha, Viana - RN",NAO,SIM,309.164.578-93
1149,53.35,Guilherme Pimenta,1952-06-30,73.0,SOLTEIRO,Tesoureiro,1019.95,,,,,,,1826,apollomoraes@example.org,(081) 6395 4186,"Praia de Marques, 92, Pacheco de Silveira - MA",SIM,NAO,951.407.836-57
1150,376.78,,,,,,,Câmara Ltda.,2720006.48,46.92036,500.0,INDUSTRIA,"Ísis Fogaça, Isis Souza",1975,benjamim30@example.org,+55 (021) 8666-4241,"Conjunto Luara Silveira, 617, Silveira do Campo - AM",NAO,SIM,05.214.986/0001-16
1151,133.29,,,,,,,Rocha Silva - ME,4148775.46,32.53966,97.0,TECNOLOGIA,"Kevin Souza, Alexia da Costa, Dr. Calebe Leão, Maria Julia Santos",1627,uandrade@example.org,+55 (041) 8175 7578,"Feira de Garcia, 322, Souza de Fogaça - PI",SIM,SIM,70.859.432/0001-38
1152,121.02,,,,,,,Campos,4290792.81,45.250980000000006,155.0,INDUSTRIA,"José Ramos, Lucas Gabriel da Paz, Carlos Eduardo Casa Grande, João Vitor Andrade",1378,jadedias@example.org,0900 765 1745,"Travessa Correia, 398, Costa - MT",SIM,SIM,19.436.085/0001-83
1153,464.37,,,,,,,Barbosa,528594.21,488.49354999999997,434.0,VAREJO,"Liam da Luz, Ana Sophia Machado",1595,esther82@example.net,+55 (021) 4671-8830,"Viaduto Ana Lima, Cardoso - BA",NAO,SIM,58.179.034/0001-75
1154,72.08,,,,,,,Azevedo,4351395.41,43.789300000000004,466.0,VAREJO,Henry Gabriel Mendes,708,giovannada-mota@example.org,31 5059-1841,"Quadra Eloah Teixeira, 36, Nunes - SP",NAO,NAO,96.128.370/0001-88
1155,209.46,,,,,,,Pereira - EI,473736.87,75.22442,13.0,AGRONEGOCIO,"Marcela Barros, Lunna Nascimento, Caroline Siqueira",1044,diascaroline@example.org,(051) 3253 9758,"Chácara Abreu, 1, Duarte - AC",SIM,SIM,53.148.906/0001-14
1156,323.81,Ana Sophia Oliveira,1960-07-23,65.0,DIVORCIADO,Desembargador de justiça,1937.12,,,,,,,1753,guerragabriel@example.net,+55 (031) 8849-0417,"Alameda Rocha, Montenegro de Ribeiro - PB",NAO,SIM,739.524.610-16
1157,22.89,Maria Clara Guerra,1968-06-28,57.0,VIUVO,Cenotécnico,1929.73,,,,,,,115,jpeixoto@example.com,(011) 8240 7001,"Estrada Luna Cardoso, 58, Marques de Goiás - MT",NAO,NAO,048.257.693-65
1158,299.32,João Miguel Rocha,1974-08-12,51.0,DIVORCIADO,Figurinista,3618.66,,,,,,,145,pirescatarina@example.net,51 3021 6082,"Recanto Vitor Gabriel Pacheco, 31, Pereira de Duarte - BA",NAO,SIM,403.862.195-24
1159,204.93,,,,,,,Pires Gonçalves e Filhos,1988022.63,74.92297,100.0,SERVICOS,Heitor Fernandes,1848,renanfogaca@example.com,+55 84 7737-1163,"Praia Pacheco, 326, Sampaio de Siqueira - PA",SIM,SIM,39.417.260/0001-00
1160,148.54,Noah Fonseca,1958-08-12,67.0,DIVORCIADO,Compositor,2535.75,,,,,,,825,marianovais@example.org,(021) 3728 8991,"Núcleo Allana da Luz, 72, Ramos - MT",NAO,SIM,249.870.516-30
1161,466.64,Arthur Miguel Silveira,1961-11-09,63.0,CASADO,Petroleiro,2459.26,,,,,,,1544,ana-julia87@example.net,84 7079-1705,"Fazenda Almeida, Guerra Grande - DF",SIM,SIM,028.375.614-44
1162,55.45,Dr. Isaque da Conceição,1949-05-26,76.0,VIUVO,Instrutor,2997.06,,,,,,,1940,noah28@example.net,(081) 4751 9368,"Lagoa de Marques, 38, Garcia Paulista - RS",NAO,NAO,583.190.462-89
1163,570.92,Ian Porto,1951-10-12,73.0,CASADO,Clap loader,1439.43,,,,,,,343,alexia05@example.com,61 0003 1222,"Avenida Ayla Cavalcante, 88, da Cruz de Martins - AP",NAO,NAO,246.109.835-24
1164,435.56,,,,,,,Leão,4631393.38,69.77078999999999,79.0,SERVICOS,Isabel da Cunha,781,theodorocunha@example.org,0500 976 9833,"Vila de Garcia, 82, Correia Paulista - SP",SIM,NAO,05.246.938/0001-00
1165,60.09,Isadora Moreira,1944-12-17,80.0,VIUVO,Embalsamador,602.75,,,,,,,400,sofiaviana@example.org,0300-007-3197,"Condomínio de da Luz, 4, Pinto dos Dourados - PE",NAO,SIM,389.051.724-23
1166,1394.19,Sr. Levi Correia,1985-06-30,40.0,VIUVO,Jornaleiro,5686.67,,,,,,,185,hcampos@example.org,0500 034 5738,"Esplanada Vieira, 57, Sá - AP",SIM,NAO,132.859.407-60
1167,342.6,,,,,,,Moraes,3454434.36,20.139680000000002,373.0,SERVICOS,"Rhavi Garcia, Noah Rodrigues, Leandro da Paz, Juliana Silva",276,albuquerqueisaque@example.com,(011) 5194-7555,"Viaduto de Farias, 39, da Conceição do Sul - AL",NAO,SIM,28.064.159/0001-99
1168,871.9,,,,,,,Carvalho,2415993.62,16.15065,44.0,VAREJO,"Luiz Felipe Fonseca, Maria Cavalcante",248,mendoncaamanda@example.org,+55 51 1249 8964,"Vale Manuela Santos, 98, Nogueira - AP",NAO,NAO,79.102.584/0001-66
1169,265.73,Oliver Melo,1994-08-21,31.0,DIVORCIADO,Técnico de som,8556.35,,,,,,,1097,spires@example.net,0800-143-2571,"Vereda Pinto, 37, Araújo das Flores - AM",NAO,NAO,209.743.681-13
1170,522.24,Paulo Moraes,1945-12-09,79.0,VIUVO,Soldado,5131.42,,,,,,,455,benjaminaragao@example.com,+55 (011) 6745-0047,"Sítio de Farias, 6, Leão das Pedras - AL",NAO,SIM,284.917.506-49
1171,81.96,Luiz Gustavo da Cruz,1955-10-29,69.0,DIVORCIADO,Cenógrafo,2740.34,,,,,,,1854,luiz-miguelda-rosa@example.com,+55 (081) 7446-9847,"Largo de Araújo, 2, Andrade dos Dourados - MT",SIM,SIM,856.342.971-09
1172,360.93,João Guilherme Pastor,2000-07-25,25.0,DIVORCIADO,Salgadeira,4888.79,,,,,,,707,gomesguilherme@example.com,84 8360-4170,"Vila Nicole Costela, 31, Barros da Prata - MA",SIM,NAO,268.031.749-13
1173,647.31,Davi Luiz Aragão,1980-11-07,44.0,SOLTEIRO,Amolador de ferramentas,7873.31,,,,,,,1950,manuelasales@example.org,+55 84 2961-7987,"Loteamento de Barros, 38, Sá - GO",SIM,NAO,057.491.263-07
1174,59.96,,,,,,,Pacheco S.A.,3944912.35,41.439769999999996,8.0,AGRONEGOCIO,"Diogo Pinto, Sr. Enrico Fonseca",723,novaessamuel@example.net,+55 (061) 0787 9894,"Via de Cardoso, 7, Machado Grande - SE",SIM,SIM,29.638.104/0001-08
1175,119.16,Lunna Caldeira,1973-09-05,52.0,VIUVO,Retificador,1340.54,,,,,,,1832,silveiraeloah@example.org,(051) 9845-9817,"Praia João Miguel Ramos, Novais do Oeste - CE",NAO,SIM,769.058.413-66
1176,511.03,,,,,,,Almeida,4908482.36,494.00708000000003,480.0,INDUSTRIA,"Ravi Cassiano, Dr. Renan Lima, Sarah Casa Grande, Dra. Rafaela Teixeira",1766,thales94@example.com,+55 (071) 5428 5953,"Viela Vinícius Farias, 2, Almeida de Araújo - DF",SIM,SIM,71.029.846/0001-00
1177,458.08,,,,,,,Lopes,2452364.89,19.80045,282.0,TECNOLOGIA,"Heloísa Peixoto, Nina Borges, Kaique Pereira",1003,ribeirocaroline@example.net,41 4371 6281,"Sítio Maria Fernanda Aparecida, 206, Monteiro - RR",SIM,NAO,29.815.346/0001-20
1178,700.69,Benjamin Andrade,1946-10-19,78.0,DIVORCIADO,Jogador de bocha,9153.17,,,,,,,1521,emanuel58@example.org,(021) 5864 2343,"Rodovia Davi Ramos, 32, Sá - SP",SIM,SIM,461.028.397-22
1179,26.2,,,,,,,Sá S/A,4714219.36,401.06427,196.0,TECNOLOGIA,"Carlos Eduardo Fogaça, Gael Nunes, Diogo Gomes, Thales Lima",32,arthur-miguelcavalcanti@example.com,+55 41 5797 8748,"Estrada Isadora Vasconcelos, Peixoto Grande - MA",SIM,NAO,73.945.068/0001-17
1180,36.36,Erick Garcia,1991-12-30,33.0,CASADO,Lavador,3172.51,,,,,,,1051,mendoncalunna@example.com,(081) 0869 1067,"Vale de Rocha, Aragão - RN",NAO,NAO,825.901.637-03
1181,287.85,Marina Alves,1960-12-04,64.0,VIUVO,Crítico,5561.09,,,,,,,1965,marcos-viniciusfogaca@example.net,(081) 1123-0169,"Rua Pastor, 961, da Rosa de Silva - AM",SIM,SIM,372.491.685-09
1182,48.23,Vitória Campos,1963-09-20,61.0,SOLTEIRO,Instrutor,4299.8,,,,,,,1394,gabrielduarte@example.org,+55 81 4650 1143,"Sítio Manuela Nunes, Macedo - AP",SIM,SIM,180.493.275-23
1183,542.02,,,,,,,Novais,3225106.1,828.35311,401.0,SERVICOS,Gabriel Abreu,1325,benjamimsiqueira@example.net,+55 71 7822-8200,"Vereda Garcia, 52, da Mata - PI",NAO,NAO,25.136.849/0001-18
1184,19.7,Henry Barbosa,1986-09-04,39.0,SOLTEIRO,Hostess,2400.12,,,,,,,1512,silvabreno@example.org,51 7671 8070,"Morro Sales, 21, Cirino - PR",SIM,SIM,906.783.415-75
1185,32.9,Dr. Pedro Leão,2001-06-01,24.0,VIUVO,Gerente de banco,2018.59,,,,,,,1540,vasconcelosisadora@example.org,0300 301 7063,"Núcleo Câmara, 31, Fogaça de Minas - MG",NAO,SIM,514.763.920-99
1186,102.31,Murilo Rios,1982-05-01,43.0,CASADO,Retificador,3369.49,,,,,,,322,anthonygomes@example.net,+55 (051) 8350-4934,"Via Zoe Ribeiro, 58, Rezende do Sul - RN",NAO,NAO,510.672.389-21
1187,2024.96,,,,,,,Pinto - ME,3523852.43,307.3695,67.0,SERVICOS,"Thales Nogueira, Mariah Fernandes, Isis Correia, Matheus Melo",1904,cfernandes@example.org,(061) 9613 5119,"Passarela de Cardoso, 35, da Mota de Minas - DF",NAO,SIM,14.053.798/0001-44
1188,49.99,Paulo da Cunha,1976-04-07,49.0,DIVORCIADO,Ourives,2317.94,,,,,,,1898,leandro73@example.org,+55 (084) 9241-1668,"Lago Melina Carvalho, 192, Guerra da Serra - MA",SIM,NAO,519.208.367-21
1189,93.0,Sra. Emanuella Ferreira,1971-07-03,54.0,VIUVO,Pediatra,2919.58,,,,,,,1532,ana-vitoriasantos@example.org,+55 31 7570 7097,"Favela da Mota, 5, Campos - RN",NAO,SIM,360.518.429-42
1190,2249.29,,,,,,,da Cruz,2906510.49,391.98827,387.0,SERVICOS,"Luana Camargo, Dra. Ana Beatriz Souza",1870,beatrizcamargo@example.org,+55 21 9230 5238,"Chácara Thales Moreira, Rodrigues do Amparo - CE",SIM,NAO,31.986.425/0001-45
1191,3538.33,,,,,,,Costela S/A,1383805.53,15.813450000000001,299.0,TECNOLOGIA,"Sr. Caio Guerra, Ester Andrade, Valentim Farias, Henry Gabriel da Cruz",1295,henrique13@example.org,+55 (011) 4919 8437,"Jardim de Rocha, 60, Câmara - BA",SIM,SIM,96.125.483/0001-20
1192,320.13,Henry Moura,1989-06-01,36.0,CASADO,Recepcionista,6511.72,,,,,,,1824,ana-laura86@example.com,+55 (021) 5898-8077,"Feira de Pastor, Azevedo do Oeste - GO",NAO,NAO,827.640.135-07
1193,161.46,Guilherme Fernandes,1987-02-24,38.0,VIUVO,Técnico em rede,5249.68,,,,,,,1041,freitasmaria-vitoria@example.com,84 2376 8624,"Lagoa Garcia, 596, Araújo do Amparo - RR",NAO,SIM,172.583.906-77
1194,232.27,André Siqueira,1965-09-13,60.0,DIVORCIADO,Navegador,5400.38,,,,,,,1623,pastorhenry-gabriel@example.net,(021) 4900-8207,"Morro Erick Rocha, 14, Aragão - MG",NAO,NAO,419.725.603-52
1195,263.56,Miguel Guerra,1980-02-10,45.0,VIUVO,Motofrete,1362.45,,,,,,,525,brenomendonca@example.org,(071) 8277-4581,"Favela Lucas Vargas, 56, Machado Grande - SC",NAO,NAO,812.435.690-42
1196,48.23,,,,,,,Cunha,2580038.38,139.00777,447.0,SERVICOS,"Dr. Ravi Machado, João Vitor Teixeira, Sr. João Miguel Silveira, Dom Pastor",93,nrodrigues@example.net,+55 41 7746 5911,"Jardim Kamilly Rezende, 103, Araújo da Prata - PB",NAO,NAO,56.487.312/0001-26
1197,62.36,Sr. Diogo Freitas,1998-12-30,26.0,CASADO,Camelô,3706.35,,,,,,,1828,ferreiradavi@example.org,+55 (021) 4968 0374,"Favela Maria Laura Rocha, 67, Cassiano - RR",SIM,SIM,876.921.043-87
1198,510.83,Antony Silveira,1968-03-21,57.0,SOLTEIRO,Corretor de seguros,1628.84,,,,,,,635,ravi-lucca68@example.org,+55 31 6743 1709,"Passarela Breno Duarte, 146, Cassiano de Pimenta - AC",NAO,SIM,064.589.213-06
1199,966.77,,,,,,,da Mota,978124.49,4681.93484,344.0,AGRONEGOCIO,"Srta. Bianca Moura, Dr. Leonardo Costa",188,lporto@example.com,(021) 7824 5474,"Parque Bianca Santos, Cassiano - TO",NAO,SIM,20.759.186/0001-74
1200,126.05,Nicolas Mendes,1963-11-15,61.0,DIVORCIADO,Meredeira,5576.74,,,,,,,135,fonsecaisadora@example.net,+55 (031) 2284-5753,"Condomínio Ryan Nunes, 42, Silva Alegre - MG",NAO,NAO,065.814.392-15
1201,148.52,,,,,,,Cavalcanti,2918203.43,68.93088,393.0,SERVICOS,"Leonardo Lima, Ayla da Cunha, Ester Moreira, Arthur Miguel Duarte",1551,albuquerquedavi-lucas@example.com,+55 31 8827-8119,"Feira de Jesus, 498, da Cruz - RO",SIM,NAO,47.981.026/0001-21
1202,145.96,,,,,,,Barbosa,1643389.62,109.66631,74.0,TECNOLOGIA,"Thales Abreu, Eduardo Porto, Daniel Macedo",77,pfernandes@example.net,+55 11 3153-0588,"Setor de da Conceição, 11, Aparecida - GO",NAO,SIM,75.163.980/0001-42
1203,353.43,,,,,,,Nascimento,328321.79,22.95327,452.0,SERVICOS,"Amanda Camargo, Fernanda Abreu",1334,sofia42@example.com,+55 (031) 5538-5556,"Rua de Santos, 92, Alves - MA",SIM,SIM,98.236.104/0001-02
1204,631.46,,,,,,,Cassiano,641961.08,32.402680000000004,491.0,SERVICOS,"Ravi Lucca Nogueira, Gael Farias",255,vicentearagao@example.com,(061) 6339-9561,"Estrada Gabrielly Fernandes, 9, Machado Paulista - RJ",NAO,NAO,46.705.189/0001-19
1205,15.64,Noah Lopes,1981-02-22,44.0,CASADO,Profissional de relações públicas,5221.64,,,,,,,1522,castrogiovanna@example.net,(051) 7252-7536,"Estrada de Fernandes, 6, Albuquerque de Minas - GO",NAO,SIM,768.024.931-87
1206,144.1,,,,,,,Almeida Mendes S.A.,769397.61,51.653690000000005,247.0,AGRONEGOCIO,"Maria Luísa Câmara, Srta. Eloah Machado",1721,joao-felipegomes@example.com,(084) 3169-1192,"Recanto Santos, Novaes - RJ",SIM,SIM,53.269.017/0001-05
1207,167.87,,,,,,,Nascimento,4449626.82,24.60211,94.0,VAREJO,"Noah Viana, Sr. Davi Luiz Cardoso",413,almeidapedro-henrique@example.com,84 9439 4091,"Rua de da Luz, 2, Cunha - MG",SIM,NAO,91.506.278/0001-90
1208,369.88,,,,,,,Pastor Cavalcanti Ltda.,3609778.01,147.99702,71.0,TECNOLOGIA,Bryan da Rosa,1260,carvalhomateus@example.com,+55 11 2131 4940,"Residencial de da Cunha, 55, Câmara de Siqueira - AL",NAO,SIM,84.307.195/0001-07
1209,298.41,,,,,,,Pereira,3553918.5,189.89503,401.0,INDUSTRIA,"Maria Vitória Gonçalves, Valentina Cirino",99,julia83@example.com,61 9797 4137,"Colônia de Campos, Viana de Martins - TO",SIM,NAO,85.723.190/0001-28
1210,310.05,,,,,,,da Cunha,4249384.14,71.57149000000001,198.0,VAREJO,"Luana Dias, Levi Barbosa, João Miguel Almeida",1632,clarice22@example.com,71 6698-2676,"Sítio da Cunha, 299, Fonseca - PR",NAO,SIM,37.659.408/0001-80
